id,title,description,availability,availability date,expiration date,link,mobile link,image link,price,sale price,sale price effective date,identifier exists,gtin,mpn,brand,product highlight,product detail,additional image link,condition,adult,color,size,size type,size system,gender,material,pattern,age group,multipack,is bundle,unit pricing measure,unit pricing base measure,energy efficiency class,min energy efficiency class,min energy efficiency class.1,item group id,sell on google quantity,sale_price,cost,category,supplier,image_url,barcode,search_text,cost_confidence,image_confidence
SPC-KAZ-003,Slice Pound Cake Vanilla,Slice Pound Cake Vanilla,in_stock,,,https://luckystore1947.vercel.app/product/SPC-KAZ-003,https://luckystore1947.vercel.app/product/SPC-KAZ-003,,30.0,30 BDT,,,,,Kazi Farms Kitchen,,,,new,,,,,,,,,,,,,,,,,Slice Pound Cake-Kazi Farms Kitchen-03,,30.0,25.0,Biscuits & Cookies,KAZI FARMS KITCHEN,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa969cd61902ef2307b42f_Dan-Cake-Vanilla-Pound-Cake30020gm_1_415.webp,LS-000054,slice pound cake vanilla kazi farms kitchen biscuits & cookies,100.0,85.71428571428571
TKS-KAZ-001,Tomato Ketchup Small,Tomato Ketchup Small,in_stock,,,https://luckystore1947.vercel.app/product/TKS-KAZ-001,https://luckystore1947.vercel.app/product/TKS-KAZ-001,,100.0,95 BDT,,,,,Kazi Farms Kitchen,,,,new,,,,,,,,,,,,,,,,,Tomato Ketchup Small-Kazi Farms Kitchen-01,,95.0,76.0,Condiments,KAZI FARMS KITCHEN,,LS-000055,tomato ketchup small kazi farms kitchen condiments,100.0,82.35294117647058
KAC-KEL-001,Kellogs Almond Corn Flakes 300g,Kellogs Almond Corn Flakes 300g,in_stock,,,https://luckystore1947.vercel.app/product/KAC-KEL-001,https://luckystore1947.vercel.app/product/KAC-KEL-001,,580.0,580 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Almond Corn-Kelloggs-01,,580.0,530.0,Cereals,KELLOGS - FM DISTRIBUTION,,LS-000056,kellogs almond corn flakes 300g kelloggs cereals,100.0,81.57894736842105
KEC-KEL-001,Kellogs Chocos 127g,Kellogs Chocos 127g,in_stock,,,https://luckystore1947.vercel.app/product/KEC-KEL-001,https://luckystore1947.vercel.app/product/KEC-KEL-001,,180.0,180 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Chocos-Kelloggs-01,,180.0,160.0,Cereals,KELLOGS - FM DISTRIBUTION,,LS-000057,kellogs chocos 127g kelloggs cereals,100.0,82.92682926829268
KEC-KEL-002,Kellogs Chocos 250g,Kellogs Chocos 250g,in_stock,,,https://luckystore1947.vercel.app/product/KEC-KEL-002,https://luckystore1947.vercel.app/product/KEC-KEL-002,,390.0,390 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Chocos-Kelloggs-02,,390.0,360.0,Cereals,KELLOGS - FM DISTRIBUTION,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/68931f1c2530624939632fea_Kelloggs-Chocos-250gm_1_415.webp,LS-000058,kellogs chocos 250g kelloggs cereals,100.0,92.6829268292683
KCF-KEL-001,Kellogs Chocos Fills Centred Pillow 250g,Kellogs Chocos Fills Centred Pillow 250g,in_stock,,,https://luckystore1947.vercel.app/product/KCF-KEL-001,https://luckystore1947.vercel.app/product/KCF-KEL-001,,570.0,570 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Chocos Fills-Kelloggs-01,,570.0,530.0,Cereals,KELLOGS - FM DISTRIBUTION,,LS-000059,kellogs chocos fills centred pillow 250g kelloggs cereals,100.0,73.52941176470588
KCF-KEL-002,Kellogs Corn Flakes Real Honey 300g,Kellogs Corn Flakes Real Honey 300g,in_stock,,,https://luckystore1947.vercel.app/product/KCF-KEL-002,https://luckystore1947.vercel.app/product/KCF-KEL-002,,580.0,580 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Corn Flakes-Kelloggs-01,,580.0,530.0,Cereals,KELLOGS - FM DISTRIBUTION,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9617d61902ef23078c3d_Kelloggs-Corn-Flakes-with-Real-Honey-300gm_1_415.webp,LS-000060,kellogs corn flakes real honey 300g kelloggs cereals,100.0,89.74358974358974
KFL-KEL-001,Kellogs Fruit Loops 285g,Kellogs Fruit Loops 285g,in_stock,,,https://luckystore1947.vercel.app/product/KFL-KEL-001,https://luckystore1947.vercel.app/product/KFL-KEL-001,,570.0,570 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Fruit Loops-Kelloggs-01,,570.0,530.0,Cereals,KELLOGS - FM DISTRIBUTION,,LS-000061,kellogs fruit loops 285g kelloggs cereals,100.0,68.75
KEP-KEL-001,Kellogs K-Park 26g,Kellogs K-Park 26g. Crispy and tasty cereal snack.,in_stock,,,https://luckystore1947.vercel.app/product/KEP-KEL-001,https://luckystore1947.vercel.app/product/KEP-KEL-001,,20.0,20 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Park-Kelloggs-01,,20.0,17.5,Cereals,KELLOGS - FM DISTRIBUTION,,LS-000062,kellogs k-park 26g kelloggs cereals,100.0,57.77777777777778
KMC-KEL-001,Kellogs Muesli Crunchy Fruit & Nut 500g,Kellogs Muesli Crunchy Fruit & Nut 500g,in_stock,,,https://luckystore1947.vercel.app/product/KMC-KEL-001,https://luckystore1947.vercel.app/product/KMC-KEL-001,,1000.0,1000 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Muesli Crunchy-Kelloggs-01,,1000.0,920.0,Cereals,KELLOGS - FM DISTRIBUTION,,LS-000063,kellogs muesli crunchy fruit & nut 500g kelloggs cereals,100.0,55.42168674698795
KEO-KEL-001,Kellogs Oats 400g,Kellogs Oats 400g,in_stock,,,https://luckystore1947.vercel.app/product/KEO-KEL-001,https://luckystore1947.vercel.app/product/KEO-KEL-001,,360.0,360 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Oats-Kelloggs-01,,360.0,320.0,Cereals,KELLOGS - FM DISTRIBUTION,,LS-000064,kellogs oats 400g kelloggs cereals,100.0,64.0
KEO-KEL-002,Kellogs Oats 900g,Kellogs Oats 900g,in_stock,,,https://luckystore1947.vercel.app/product/KEO-KEL-002,https://luckystore1947.vercel.app/product/KEO-KEL-002,,750.0,750 BDT,,,,,Kelloggs,,,,new,,,,,,,,,,,,,,,,,Kellogs Oats-Kelloggs-02,,750.0,675.0,Cereals,KELLOGS - FM DISTRIBUTION,,LS-000065,kellogs oats 900g kelloggs cereals,100.0,68.0
ALM-LUC-001,Aarong Liquid Milk 1ltr,Aarong Liquid Milk 1ltr,in_stock,,,https://luckystore1947.vercel.app/product/ALM-LUC-001,https://luckystore1947.vercel.app/product/ALM-LUC-001,,100.0,100 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Aarong Liquid Milk-Lucky Store-01,,100.0,91.0,Dairy & Eggs,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9513115075f231ec77d9_Aarong-Dairy-UHT-Full-Cream-Liquid-Milk-500ml_1_415.webp,LS-000066,aarong liquid milk 1ltr lucky store dairy & eggs,100.0,87.8048780487805
ASM-LUC-001,Aarong Standardized Milk 500ml,Aarong Standardized Milk 500ml,in_stock,,,https://luckystore1947.vercel.app/product/ASM-LUC-001,https://luckystore1947.vercel.app/product/ASM-LUC-001,,50.0,50 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Aarong Standardized Milk-Lucky Store-01,,50.0,45.0,Dairy & Eggs,,,LS-000067,aarong standardized milk 500ml lucky store dairy & eggs,100.0,72.34042553191489
ACH-LUC-001,ABC Cup Hot Gulai Chicken Flavour - 60g,ABC Cup Hot Gulai Chicken Flavour - 60g,in_stock,,,https://luckystore1947.vercel.app/product/ACH-LUC-001,https://luckystore1947.vercel.app/product/ACH-LUC-001,,190.0,190 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,ABC Cup Hot-Lucky Store-01,,190.0,125.0,Snacks,,,LS-000068,abc cup hot gulai chicken flavour - 60g lucky store snacks,100.0,70.0
AIC-LUC-001,AMA 3 in 1 Coffee Mix 14gm,14gm,in_stock,,,https://luckystore1947.vercel.app/product/AIC-LUC-001,https://luckystore1947.vercel.app/product/AIC-LUC-001,,10.0,10 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,AMA in Coffee-Lucky Store-01,,10.0,8.5,Tea & Coffee,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9399115075f231ec4bc6_Nescafe-3-in-1-Coffee-Mix-14gm_1_415.webp,LS-000069,ama 3 in 1 coffee mix 14gm lucky store tea & coffee,100.0,91.66666666666667
ACC-LUC-001,AMA Classic Coffee 1gm,1gm,in_stock,,,https://luckystore1947.vercel.app/product/ACC-LUC-001,https://luckystore1947.vercel.app/product/ACC-LUC-001,,90.0,90 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,AMA Classic Coffee-Lucky Store-01,,90.0,76.0,Chocolates & Candies,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa94cb115075f231ec4ef5_AMA-Classic-Coffee-10X1gm_1_415.webp,LS-000070,ama classic coffee 1gm lucky store chocolates & candies,100.0,93.61702127659575
ACG-LUC-001,Aril Chewing Gum Box 75pcs,Aril Chewing Gum Box 75pcs,in_stock,,,https://luckystore1947.vercel.app/product/ACG-LUC-001,https://luckystore1947.vercel.app/product/ACG-LUC-001,,2.0,2 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Aril Chewing Gum-Lucky Store-01,,2.0,1.46,Chocolates & Candies,,,LS-000071,aril chewing gum box 75pcs lucky store chocolates & candies,100.0,43.13725490196079
APS-LUC-001,Avonee Pant Style Baby Diaper (9-14Kg) - L 48pcs,Avonee Pant Style Baby Diaper (9-14Kg) - L 48pcs,in_stock,,,https://luckystore1947.vercel.app/product/APS-LUC-001,https://luckystore1947.vercel.app/product/APS-LUC-001,,1100.0,1100 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Avonee Pant Style-Lucky Store-01,,1100.0,845.0,Baby Care,,,LS-000072,avonee pant style baby diaper (9-14kg) - l 48pcs lucky store baby care,100.0,46.808510638297875
ADC-LUC-001,Awei Data Cable Micro USB (CL-115M),Awei Data Cable Micro USB (CL-115M),in_stock,,,https://luckystore1947.vercel.app/product/ADC-LUC-001,https://luckystore1947.vercel.app/product/ADC-LUC-001,,180.0,180 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Awei Data Cable-Lucky Store-01,,180.0,100.0,Electronics,,,LS-000073,awei data cable micro usb (cl-115m) lucky store electronics,100.0,45.23809523809524
AAD-LUC-001,Axe Apollo Deodorant Body Spray,Axe Apollo Deodorant Body Spray. Fresh and masculine scent.,in_stock,,,https://luckystore1947.vercel.app/product/AAD-LUC-001,https://luckystore1947.vercel.app/product/AAD-LUC-001,,450.0,450 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Axe Apollo Deodorant-Lucky Store-01,,450.0,370.0,Personal Care,,,LS-000074,axe apollo deodorant body spray lucky store personal care,100.0,41.791044776119406
ABD-LUC-001,Axe Black Deodorant Body Spray -150ml,Axe Black Deodorant Body Spray 150ml. Long lasting fragrance.,in_stock,,,https://luckystore1947.vercel.app/product/ABD-LUC-001,https://luckystore1947.vercel.app/product/ABD-LUC-001,,450.0,450 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Axe Black Deodorant-Lucky Store-01,,450.0,370.0,Personal Care,,,LS-000075,axe black deodorant body spray -150ml lucky store personal care,100.0,52.17391304347826
AMD-LUC-001,Axe Musk Deodorant Body Spray - 150ml,Axe Musk Deodorant Body Spray - 150ml,in_stock,,,https://luckystore1947.vercel.app/product/AMD-LUC-001,https://luckystore1947.vercel.app/product/AMD-LUC-001,,450.0,450 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Axe Musk Deodorant-Lucky Store-01,,450.0,350.0,Personal Care,,,LS-000076,axe musk deodorant body spray - 150ml lucky store personal care,100.0,50.0
BOH-LUC-001,Baby Oats Health Paradise,Baby Oats Health Paradise,in_stock,,,https://luckystore1947.vercel.app/product/BOH-LUC-001,https://luckystore1947.vercel.app/product/BOH-LUC-001,,750.0,720 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Baby Oats Health-Lucky Store-01,,720.0,250.0,Baby Care,,,LS-000077,baby oats health paradise lucky store baby care,100.0,46.15384615384615
BFT-LUC-001,Bashundhara Facial tissue box 100pcs,Bashundhara Facial tissue box 100pcs,in_stock,,,https://luckystore1947.vercel.app/product/BFT-LUC-001,https://luckystore1947.vercel.app/product/BFT-LUC-001,,75.0,75 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Facial tissue-Lucky Store-01,,75.0,58.0,Personal Care,,,LS-000078,bashundhara facial tissue box 100pcs lucky store personal care,100.0,70.96774193548387
BFT-LUC-002,Bashundhara Facial tissue box 120pcs,Bashundhara Facial tissue box 120pcs,in_stock,,,https://luckystore1947.vercel.app/product/BFT-LUC-002,https://luckystore1947.vercel.app/product/BFT-LUC-002,,85.0,80 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Facial tissue-Lucky Store-02,,80.0,65.0,Cleaning Supply,,,LS-000079,bashundhara facial tissue box 120pcs lucky store cleaning supply,100.0,70.96774193548387
BFT-LUC-003,Bashundhara Facial tissue box 150pcs,Bashundhara Facial tissue box 150pcs,in_stock,,,https://luckystore1947.vercel.app/product/BFT-LUC-003,https://luckystore1947.vercel.app/product/BFT-LUC-003,,100.0,95 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Facial tissue-Lucky Store-03,,95.0,80.0,Cleaning Supply,,,LS-000080,bashundhara facial tissue box 150pcs lucky store cleaning supply,100.0,70.96774193548387
BHT-LUC-001,Bashundhara Hand Towel 250 Box,Bashundhara Hand Towel 250 Box,in_stock,,,https://luckystore1947.vercel.app/product/BHT-LUC-001,https://luckystore1947.vercel.app/product/BHT-LUC-001,,110.0,110 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Hand Towel-Lucky Store-01,,110.0,85.0,Personal Care,,,LS-000081,bashundhara hand towel 250 box lucky store personal care,100.0,70.96774193548387
BHT-LUC-002,Bashundhara Hand Towel 250 Poly,Bashundhara Hand Towel 250 Poly,in_stock,,,https://luckystore1947.vercel.app/product/BHT-LUC-002,https://luckystore1947.vercel.app/product/BHT-LUC-002,,105.0,105 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Hand Towel-Lucky Store-02,,105.0,80.0,Personal Care,,,LS-000082,bashundhara hand towel 250 poly lucky store personal care,100.0,70.96774193548387
BHT-LUC-003,Bashundhara Hand Towel White 150pcs,Bashundhara Hand Towel White 150pcs,in_stock,,,https://luckystore1947.vercel.app/product/BHT-LUC-003,https://luckystore1947.vercel.app/product/BHT-LUC-003,,55.0,50 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Hand Towel-Lucky Store-03,,50.0,33.5,Personal Care,,,LS-000083,bashundhara hand towel white 150pcs lucky store personal care,100.0,70.96774193548387
BPN-LUC-001,Bashundhara Paper Napkin 100 sheets,Bashundhara Paper Napkin 100 sheets,in_stock,,,https://luckystore1947.vercel.app/product/BPN-LUC-001,https://luckystore1947.vercel.app/product/BPN-LUC-001,,75.0,75 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Paper Napkin-Lucky Store-01,,75.0,55.0,Personal Care,,,LS-000084,bashundhara paper napkin 100 sheets lucky store personal care,100.0,70.96774193548387
BPT-LUC-001,Bashundhara Pocket Tissue Wallet (Per Hanger),Bashundhara Pocket Tissue Wallet (Per Hanger),in_stock,,,https://luckystore1947.vercel.app/product/BPT-LUC-001,https://luckystore1947.vercel.app/product/BPT-LUC-001,,10.0,10 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Pocket Tissue-Lucky Store-01,,10.0,7.5,Personal Care,,,LS-000085,bashundhara pocket tissue wallet (per hanger) lucky store personal care,100.0,70.96774193548387
BRN-LUC-001,Bashundhara Restaurant Napkin,Bashundhara Restaurant Napkin,in_stock,,,https://luckystore1947.vercel.app/product/BRN-LUC-001,https://luckystore1947.vercel.app/product/BRN-LUC-001,,62.0,62 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Restaurant Napkin-Lucky Store-01,,62.0,44.5,Personal Care,,,LS-000086,bashundhara restaurant napkin lucky store personal care,100.0,70.96774193548387
BTT-LUC-001,Bashundhara Toilet Tissue (Gold),Bashundhara Toilet Tissue (Gold),in_stock,,,https://luckystore1947.vercel.app/product/BTT-LUC-001,https://luckystore1947.vercel.app/product/BTT-LUC-001,,40.0,38 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Toilet Tissue-Lucky Store-01,,38.0,26.0,Personal Care,,,LS-000087,bashundhara toilet tissue (gold) lucky store personal care,100.0,70.96774193548387
BTT-LUC-002,Bashundhara Toilet Tissue (White),Bashundhara Toilet Tissue (White),in_stock,,,https://luckystore1947.vercel.app/product/BTT-LUC-002,https://luckystore1947.vercel.app/product/BTT-LUC-002,,30.0,28 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Bashundhara Toilet Tissue-Lucky Store-02,,28.0,18.5,Personal Care,,,LS-000088,bashundhara toilet tissue (white) lucky store personal care,100.0,70.96774193548387
CCP-LUC-001,Cadbury Cocoa Powder Packet - 125g,Cadbury Cocoa Powder Packet - 125g,in_stock,,,https://luckystore1947.vercel.app/product/CCP-LUC-001,https://luckystore1947.vercel.app/product/CCP-LUC-001,,180.0,180 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cadbury Cocoa Powder-Lucky Store-01,,180.0,80.0,Baking Needs,,,LS-000089,cadbury cocoa powder packet - 125g lucky store baking needs,100.0,61.53846153846154
CAK-LUC-001,Cake 1L,Cake 1L,in_stock,,,https://luckystore1947.vercel.app/product/CAK-LUC-001,https://luckystore1947.vercel.app/product/CAK-LUC-001,,500.0,500 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cake-Lucky Store-01,,500.0,420.0,Ice Cream,,,LS-000090,cake 1l lucky store ice cream,100.0,72.72727272727272
CFC-LUC-001,Center Fresh Chewing Gum,Center Fresh Chewing Gum,in_stock,,,https://luckystore1947.vercel.app/product/CFC-LUC-001,https://luckystore1947.vercel.app/product/CFC-LUC-001,,30.0,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Center Fresh Chewing-Lucky Store-01,,30.0,25.0,Chocolates & Candies,,,LS-000091,center fresh chewing gum lucky store chocolates & candies,100.0,52.63157894736842
CSR-LUC-001,Cerelac Stage 1 Rice 350g,Cerelac Stage 1 Rice 350g,in_stock,,,https://luckystore1947.vercel.app/product/CSR-LUC-001,https://luckystore1947.vercel.app/product/CSR-LUC-001,,400.0,400 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage Rice-Lucky Store-01,,400.0,376.0,Baby Care,,,LS-000092,cerelac stage 1 rice 350g lucky store baby care,100.0,56.52173913043478
CSW-LUC-001,Cerelac Stage I Wheat 350g,Cerelac Stage I Wheat 350g,in_stock,,,https://luckystore1947.vercel.app/product/CSW-LUC-001,https://luckystore1947.vercel.app/product/CSW-LUC-001,,400.0,400 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage Wheat-Lucky Store-01,,400.0,376.0,Baby Care,,,LS-000093,cerelac stage i wheat 350g lucky store baby care,100.0,56.60377358490566
CSI-LUC-001,Cerelac Stage II Apply Cherry 350g,Cerelac Stage II Apply Cherry 350g,in_stock,,,https://luckystore1947.vercel.app/product/CSI-LUC-001,https://luckystore1947.vercel.app/product/CSI-LUC-001,,440.0,440 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage II-Lucky Store-01,,440.0,414.0,Baby Care,,,LS-000094,cerelac stage ii apply cherry 350g lucky store baby care,100.0,51.61290322580645
CSI-LUC-002,Cerelac Stage II Chicken Scoop 350g,Cerelac Stage II Chicken Scoop 350g,in_stock,,,https://luckystore1947.vercel.app/product/CSI-LUC-002,https://luckystore1947.vercel.app/product/CSI-LUC-002,,440.0,440 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage II-Lucky Store-02,,440.0,414.0,Baby Care,,,LS-000095,cerelac stage ii chicken scoop 350g lucky store baby care,100.0,70.0
CSI-LUC-003,Cerelac Stage III Four Fruit 350g,Cerelac Stage III Four Fruit 350g,in_stock,,,https://luckystore1947.vercel.app/product/CSI-LUC-003,https://luckystore1947.vercel.app/product/CSI-LUC-003,,460.0,460 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage III-Lucky Store-01,,460.0,432.0,Baby Care,,,LS-000096,cerelac stage iii four fruit 350g lucky store baby care,100.0,53.333333333333336
CSI-LUC-004,Cerelac Stage IV Chicken 350g,Cerelac Stage IV Chicken 350g,in_stock,,,https://luckystore1947.vercel.app/product/CSI-LUC-004,https://luckystore1947.vercel.app/product/CSI-LUC-004,,480.0,480 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage IV-Lucky Store-01,,480.0,453.0,Baby Care,,,LS-000097,cerelac stage iv chicken 350g lucky store baby care,100.0,70.0
CSM-LUC-001,Cerelac Stage V Multifruit 350g,Cerelac Stage V Multifruit 350g,in_stock,,,https://luckystore1947.vercel.app/product/CSM-LUC-001,https://luckystore1947.vercel.app/product/CSM-LUC-001,,525.0,525 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelac Stage Multifruit-Lucky Store-01,,525.0,494.0,Baby Care,,,LS-000098,cerelac stage v multifruit 350g lucky store baby care,100.0,51.724137931034484
CST-LUC-001,Cerelace Stage 1 Three Fruits 350g,Cerelace Stage 1 Three Fruits 350g,in_stock,,,https://luckystore1947.vercel.app/product/CST-LUC-001,https://luckystore1947.vercel.app/product/CST-LUC-001,,420.0,420 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Cerelace Stage Three-Lucky Store-01,,420.0,396.0,Baby Care,,,LS-000099,cerelace stage 1 three fruits 350g lucky store baby care,100.0,53.333333333333336
CHS-LUC-001,Chicken Sticks -1,Chicken Sticks -1,in_stock,,,https://luckystore1947.vercel.app/product/CHS-LUC-001,https://luckystore1947.vercel.app/product/CHS-LUC-001,,20.0,20 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chicken Sticks-Lucky Store-01,,20.0,14.16,Snacks,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/65fa9611d61902ef23078bfd_Meridian-Crispy-Chicken-Sticks-153gm_1_415.webp,LS-000100,chicken sticks -1 lucky store snacks,100.0,90.3225806451613
CHO-LUC-001,Chocbar,Chocbar,in_stock,,,https://luckystore1947.vercel.app/product/CHO-LUC-001,https://luckystore1947.vercel.app/product/CHO-LUC-001,,35.0,35 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chocbar-Lucky Store-01,,35.0,29.81,Ice Cream,,,LS-000101,chocbar lucky store ice cream,100.0,50.0
CHO-LUC-002,Chocolate (1/2 L),Chocolate (1/2 L),in_stock,,,https://luckystore1947.vercel.app/product/CHO-LUC-002,https://luckystore1947.vercel.app/product/CHO-LUC-002,,160.0,160 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chocolate-Lucky Store-01,,160.0,137.0,Ice Cream,,,LS-000102,chocolate (1/2 l) lucky store ice cream,100.0,69.23076923076923
CHO-LUC-003,Chocolate 1L,Chocolate 1L,in_stock,,,https://luckystore1947.vercel.app/product/CHO-LUC-003,https://luckystore1947.vercel.app/product/CHO-LUC-003,,300.0,300 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chocolate-Lucky Store-02,,300.0,258.0,Ice Cream,,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/66827b69e605f3fd35f16dae_Nestle-Koko-Krunch-Chocolate-Flavour-30030gm_1_415.webp,LS-000103,chocolate 1l lucky store ice cream,100.0,85.71428571428571
CHC-LUC-001,Chocolate Cone,Chocolate Cone,in_stock,,,https://luckystore1947.vercel.app/product/CHC-LUC-001,https://luckystore1947.vercel.app/product/CHC-LUC-001,,60.0,60 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chocolate Cone-Lucky Store-01,,60.0,51.0,Ice Cream,,,LS-000104,chocolate cone lucky store ice cream,100.0,78.26086956521739
CCB-LUC-001,Chupa Chups Best of Lollipops (6Pcs Bundle) - 72g,Chupa Chups Best of Lollipops (6Pcs Bundle) - 72g,in_stock,,,https://luckystore1947.vercel.app/product/CCB-LUC-001,https://luckystore1947.vercel.app/product/CCB-LUC-001,,30.0,30 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Chupa Chups Best-Lucky Store-01,,30.0,20.0,Chocolates & Candies,,,LS-000105,chupa chups best of lollipops (6pcs bundle) - 72g lucky store chocolates & candies,100.0,44.0
CBJ-LUC-001,Coffee Bite Jar,Coffee Bite Jar,in_stock,,,https://luckystore1947.vercel.app/product/CBJ-LUC-001,https://luckystore1947.vercel.app/product/CBJ-LUC-001,,300.0,300 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Coffee Bite Jar-Lucky Store-01,,300.0,225.0,Tea & Coffee,,,LS-000106,coffee bite jar lucky store tea & coffee,100.0,80.0
CRU-LUC-001,Crunchybar,Crunchybar,in_stock,,,https://luckystore1947.vercel.app/product/CRU-LUC-001,https://luckystore1947.vercel.app/product/CRU-LUC-001,,50.0,50 BDT,,,,,Lucky Store,,,,new,,,,,,,,,,,,,,,,,Crunchybar-Lucky Store-01,,50.0,42.36,Ice Cream,,,LS-000107,crunchybar lucky store ice cream,100.0,54.54545454545455
