id,title,description,link,image_link,availability,price,condition,brand,sale_price,identifier_exists,gtin,mpn,additional_image_link,image_link_source,image_match_confidence
INV-0453,Regard Keora Water (Glass) - 200ml,Regard Keora Water (Glass) - 200ml. Premium quality Cooking Needs available at Lucky Store.,https://luckystore.com/product/INV-0453,https://luckystore.com/images/products/INV-0453.jpg,in_stock,40.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0454,Kellogs Muesli Crunchy Fruit & Nut 500g,Kellogs Muesli Crunchy Fruit & Nut 500g. Premium quality Cereals available at Lucky Store.,https://luckystore.com/product/INV-0454,https://luckystore.com/images/products/INV-0454.jpg,in_stock,1000.00 BDT,new,KELLOGS,,no,,,,placeholder,
INV-0455,Rangdhanu Mixed Herbs - 30g (Exp01.23),Rangdhanu Mixed Herbs - 30g (Exp01.23). Premium quality Spices  available at Lucky Store.,https://luckystore.com/product/INV-0455,https://luckystore.com/images/products/INV-0455.jpg,in_stock,80.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0456,Miniket Atob 25KG (Shonko),25KG Bag,https://luckystore.com/product/INV-0456,https://luckystore.com/images/products/INV-0456.jpg,in_stock,1750.00 BDT,new,S.M Enterprise (Pahartali),,no,,,,placeholder,
INV-0457,Bellame Choco Little Cookies 240g,Bellame Choco Little Cookies 240g. Premium quality Biscuits & Cookies available at Lucky Store.,https://luckystore.com/product/INV-0457,https://luckystore.com/images/products/INV-0457.jpg,in_stock,110.00 BDT,new,DIPLOMA,,no,,,,placeholder,
INV-0458,Lifebouy Health Soap Lemon Fresh 150g,Soap 150g,https://luckystore.com/product/INV-0458,https://luckystore.com/images/products/INV-0458.jpg,in_stock,80.00 BDT,new,Unilever,,no,,,,placeholder,
INV-0459,Detos Nacho Cheese Chips 30g,Detos Nacho Cheese Chips 30g. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0459,https://luckystore.com/images/products/INV-0459.jpg,in_stock,20.00 BDT,new,DIPLOMA,,no,,,,placeholder,
INV-0460,Lifebouy Health Soap Total 150g,Soap 150g,https://luckystore.com/product/INV-0460,https://luckystore.com/images/products/INV-0460.jpg,in_stock,80.00 BDT,new,Unilever,,no,,,,placeholder,
INV-0461,Go & Handsome Skin Cream Men 50g,Cream 50g,https://luckystore.com/product/INV-0461,https://luckystore.com/images/products/INV-0461.jpg,in_stock,130.00 BDT,new,Unilever,125.00 BDT,no,,,,placeholder,
INV-0462,Rin Power White 200g,Laundry Soap 200g,https://luckystore.com/product/INV-0462,https://luckystore.com/images/products/INV-0462.jpg,in_stock,40.00 BDT,new,Unilever,,no,,,,placeholder,
INV-0463,Motor Daal,50KG Bag,https://luckystore.com/product/INV-0463,https://luckystore.com/images/products/INV-0463.jpg,in_stock,70.00 BDT,new,Mim Enterprise (Pahartali),,no,,,,placeholder,
INV-0464,Fortune Mustard Oil 5L,Fortune Mustard Oil 5L. Premium quality Oil available at Lucky Store.,https://luckystore.com/product/INV-0464,https://luckystore.com/images/products/INV-0464.jpg,in_stock,1200.00 BDT,new,Rupchanda,,no,,,,placeholder,
INV-0465,Safari,Safari. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0465,https://luckystore.com/images/products/INV-0465.jpg,in_stock,25.00 BDT,new,Lucky Store,23.00 BDT,no,,,,placeholder,
INV-0466,Nutrilife Cranberry 1L,Nutrilife Cranberry 1L. Premium quality Beverages available at Lucky Store.,https://luckystore.com/product/INV-0466,https://luckystore.com/images/products/INV-0466.jpg,in_stock,360.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0467,Bashundhara Paper Napkin 100 sheets,Bashundhara Paper Napkin 100 sheets. Premium quality Personal Care available at Lucky Store.,https://luckystore.com/product/INV-0467,https://luckystore.com/images/products/INV-0467.jpg,in_stock,75.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0468,Aril Chewing Gum Box 75pcs,Aril Chewing Gum Box 75pcs. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0468,https://luckystore.com/images/products/INV-0468.jpg,in_stock,2.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0469,Kitkat 3 Finger,Kitkat 3 Finger. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0469,https://luckystore.com/images/products/INV-0469.jpg,in_stock,65.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0470,Ginger - ada,20KG Bag,https://luckystore.com/product/INV-0470,https://luckystore.com/images/products/INV-0470.jpg,in_stock,145.00 BDT,new,Mim Enterprise (Pahartali),,no,,,,placeholder,
INV-0471,Dairy Milk 40gm,40gm,https://luckystore.com/product/INV-0471,https://luckystore.com/images/products/INV-0471.jpg,in_stock,150.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0472,Rupchanda Soyabean Oil 1L,1L,https://luckystore.com/product/INV-0472,https://luckystore.com/images/products/INV-0472.jpg,in_stock,195.00 BDT,new,Rupchanda,,no,,,,placeholder,
INV-0473,Nido Family Choice 500g Pouch,Nido Family Choice 500g Pouch. Premium quality Baby Care available at Lucky Store.,https://luckystore.com/product/INV-0473,https://luckystore.com/images/products/INV-0473.jpg,in_stock,490.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0474,Kitkat 1 Finger,Kitkat 1 Finger. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0474,https://luckystore.com/images/products/INV-0474.jpg,in_stock,30.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0475,Taaqa Juice,Taaqa Juice. Premium quality Beverages available at Lucky Store.,https://luckystore.com/product/INV-0475,https://luckystore.com/images/products/INV-0475.jpg,in_stock,30.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0476,Nutrilife Mango Juice 160ML,Nutrilife Mango Juice 160ML. Premium quality Beverages available at Lucky Store.,https://luckystore.com/product/INV-0476,https://luckystore.com/images/products/INV-0476.jpg,in_stock,45.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0477,Nutrilife Orange Juice 160ML,Nutrilife Orange Juice 160ML,https://luckystore.com/product/INV-0477,https://luckystore.com/images/products/INV-0477.jpg,in_stock,45.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0478,Marks Powder 8gm,8gm,https://luckystore.com/product/INV-0478,https://luckystore.com/images/products/INV-0478.jpg,in_stock,10.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0479,Aril Assorted Lollipop,Aril Assorted Lollipop. Premium quality Chocolates & Candies available at Lucky Store.,https://luckystore.com/product/INV-0479,https://luckystore.com/images/products/INV-0479.jpg,in_stock,5.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0480,Pampers Sensitive Fragrance Free Baby Wipes - 52 Pieces,Pampers Sensitive Fragrance Free Baby Wipes - 52 Pieces. Premium quality Baby Care available at Lucky Store.,https://luckystore.com/product/INV-0480,https://luckystore.com/images/products/INV-0480.jpg,in_stock,500.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0481,Nescafe 3in1 14g sachet,Nescafe 3in1 14g sachet. Premium quality Tea & Coffee available at Lucky Store.,https://luckystore.com/product/INV-0481,https://luckystore.com/images/products/INV-0481.jpg,in_stock,15.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0482,Maggi 496g (Masala Flavour),Maggi 496g (Masala Flavour). Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0482,https://luckystore.com/images/products/INV-0482.jpg,in_stock,200.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0483,Lentils - Masur Daal,50KG Bag,https://luckystore.com/product/INV-0483,https://luckystore.com/images/products/INV-0483.jpg,in_stock,100.00 BDT,new,Mim Enterprise (Pahartali),,no,,,,placeholder,
INV-0484,Salt,50KG Bag,https://luckystore.com/product/INV-0484,https://luckystore.com/images/products/INV-0484.jpg,in_stock,40.00 BDT,new,Mim Enterprise (Pahartali),,no,,,,placeholder,
INV-0485,Vanilla 1kg,Vanilla 1kg. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0485,https://luckystore.com/images/products/INV-0485.jpg,in_stock,300.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0486,Pond Oil Control 50g,Facewash 50g,https://luckystore.com/product/INV-0486,https://luckystore.com/images/products/INV-0486.jpg,in_stock,100.00 BDT,new,Unilever,95.00 BDT,no,,,,placeholder,
INV-0487,Go & Handsome Facewash Men 100g,Facewash 100g,https://luckystore.com/product/INV-0487,https://luckystore.com/images/products/INV-0487.jpg,in_stock,190.00 BDT,new,Unilever,185.00 BDT,no,,,,placeholder,
INV-0488,Samyang Extreme Hot Chicken Ramen Noodles Cup - 70g,Samyang Extreme Hot Chicken Ramen Noodles Cup - 70g. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0488,https://luckystore.com/images/products/INV-0488.jpg,in_stock,190.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0489,Bashundhara Kitchen Towel,Bashundhara Kitchen Towel,https://luckystore.com/product/INV-0489,https://luckystore.com/images/products/INV-0489.jpg,in_stock,80.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0490,Meridian Chicken Chips,Meridian Chicken Chips. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0490,https://luckystore.com/images/products/INV-0490.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0491,Transtec Backup 10w Pin,Transtec Backup 10w Pin. Premium quality Electronics available at Lucky Store.,https://luckystore.com/product/INV-0491,https://luckystore.com/images/products/INV-0491.jpg,in_stock,750.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0492,Meridian Shrimp Chips,Meridian Shrimp Chips. Premium quality Snacks available at Lucky Store.,https://luckystore.com/product/INV-0492,https://luckystore.com/images/products/INV-0492.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0493,Ponds White Beauty 100g,Facewash 100g,https://luckystore.com/product/INV-0493,https://luckystore.com/images/products/INV-0493.jpg,in_stock,210.00 BDT,new,Unilever,200.00 BDT,no,,,,placeholder,
INV-0494,Ponds Oil Control 100g,Facewash 100g,https://luckystore.com/product/INV-0494,https://luckystore.com/images/products/INV-0494.jpg,in_stock,210.00 BDT,new,Unilever,200.00 BDT,no,,,,placeholder,
INV-0495,Radhuni Murgi Mangsho 20gm,20gm,https://luckystore.com/product/INV-0495,https://luckystore.com/images/products/INV-0495.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0496,Domex 500ml,Dishwashing Liquid 500ml,https://luckystore.com/product/INV-0496,https://luckystore.com/images/products/INV-0496.jpg,in_stock,130.00 BDT,new,Unilever,125.00 BDT,no,,,,placeholder,
INV-0497,Eggs - Red (Loose),Eggs - Red (Loose). Premium quality Dairy & Eggs available at Lucky Store.,https://luckystore.com/product/INV-0497,https://luckystore.com/images/products/INV-0497.jpg,in_stock,8.80 BDT,new,Lucky Store,8.75 BDT,no,,,,placeholder,
INV-0501,Radhuni BBQ Masala 50gm,50gm,https://luckystore.com/product/INV-0501,https://luckystore.com/images/products/INV-0501.jpg,in_stock,80.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0502,Radhuni Chicken Tandoori 50gm,50gm,https://luckystore.com/product/INV-0502,https://luckystore.com/images/products/INV-0502.jpg,in_stock,80.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0503,Marks Powder 15gm,15gm,https://luckystore.com/product/INV-0503,https://luckystore.com/images/products/INV-0503.jpg,in_stock,15.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0504,AMA 3 in 1 Coffee Mix 14gm,14gm,https://luckystore.com/product/INV-0504,https://luckystore.com/images/products/INV-0504.jpg,in_stock,10.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0505,Seylon Cha Pata 250gm,250gm,https://luckystore.com/product/INV-0505,https://luckystore.com/images/products/INV-0505.jpg,in_stock,125.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0506,Lolly (lemon),Lolly (lemon). Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0506,https://luckystore.com/images/products/INV-0506.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0507,Chocolate Cone,Chocolate Cone. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0507,https://luckystore.com/images/products/INV-0507.jpg,in_stock,60.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0508,Lolly (orange),Lolly (orange). Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0508,https://luckystore.com/images/products/INV-0508.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0509,Macho,Macho. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0509,https://luckystore.com/images/products/INV-0509.jpg,in_stock,50.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0510,French Vanilla 1L,French Vanilla 1L. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0510,https://luckystore.com/images/products/INV-0510.jpg,in_stock,465.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0511,Nescafe Creamy Latte 18g Sachet,Nescafe Creamy Latte 18g Sachet. Premium quality Tea & Coffee available at Lucky Store.,https://luckystore.com/product/INV-0511,https://luckystore.com/images/products/INV-0511.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0512,Nestea Ice Tea 18g,Nestea Ice Tea 18g. Premium quality Tea & Coffee available at Lucky Store.,https://luckystore.com/product/INV-0512,https://luckystore.com/images/products/INV-0512.jpg,in_stock,20.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0513,Radhuni Panch Phoron 50gm,50gm,https://luckystore.com/product/INV-0513,https://luckystore.com/images/products/INV-0513.jpg,in_stock,30.00 BDT,new,Lucky Store,28.00 BDT,no,,,,placeholder,
INV-0514,Dove Cream Bar 90g,Soap 90g,https://luckystore.com/product/INV-0514,https://luckystore.com/images/products/INV-0514.jpg,in_stock,120.00 BDT,new,Unilever,110.00 BDT,no,,,,placeholder,
INV-0515,Dove Cream Pink Bar 90g,Soap 25g,https://luckystore.com/product/INV-0515,https://luckystore.com/images/products/INV-0515.jpg,in_stock,120.00 BDT,new,Unilever,110.00 BDT,no,,,,placeholder,
INV-0516,Crunchybar,Crunchybar. Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0516,https://luckystore.com/images/products/INV-0516.jpg,in_stock,50.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0517,Ponds Daily 50g,Facewash,https://luckystore.com/product/INV-0517,https://luckystore.com/images/products/INV-0517.jpg,in_stock,90.00 BDT,new,Unilever,85.00 BDT,no,,,,placeholder,
INV-0518,Jirashail 25KG (Nobanno),25KG Bag,https://luckystore.com/product/INV-0518,https://luckystore.com/images/products/INV-0518.jpg,in_stock,2150.00 BDT,new,S.M Enterprise (Pahartali),86.00 BDT,no,,,,placeholder,
INV-0519,Radhuni Roast Masala 35gm,35gm,https://luckystore.com/product/INV-0519,https://luckystore.com/images/products/INV-0519.jpg,in_stock,65.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0520,Fortune Mustard Oil 1L,Fortune Mustard Oil 1L. Premium quality Oil available at Lucky Store.,https://luckystore.com/product/INV-0520,https://luckystore.com/images/products/INV-0520.jpg,in_stock,350.00 BDT,new,Rupchanda,,no,,,,placeholder,
INV-0521,Rupchanda Chinigura Rice 1KG,1KG Bag,https://luckystore.com/product/INV-0521,https://luckystore.com/images/products/INV-0521.jpg,in_stock,175.00 BDT,new,Rupchanda,,no,,,,placeholder,
INV-0522,Rin Powder Power Bright 1kg,Laundry Soap 1kg,https://luckystore.com/product/INV-0522,https://luckystore.com/images/products/INV-0522.jpg,in_stock,195.00 BDT,new,Unilever,185.30 BDT,no,,,,placeholder,
INV-0523,Radhuni Gorom Masala 40gm,40gm,https://luckystore.com/product/INV-0523,https://luckystore.com/images/products/INV-0523.jpg,in_stock,95.00 BDT,new,Lucky Store,90.00 BDT,no,,,,placeholder,
INV-0524,Firni (cup),Firni (cup). Premium quality Ice Cream available at Lucky Store.,https://luckystore.com/product/INV-0524,https://luckystore.com/images/products/INV-0524.jpg,in_stock,70.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0525,Sneakers,Sneakers,https://luckystore.com/product/INV-0525,https://luckystore.com/images/products/INV-0525.jpg,in_stock,130.00 BDT,new,Lucky Store,125.00 BDT,no,,,,placeholder,
INV-0526,Lifebouy Liquid Care 170ml,Handwash 170ml,https://luckystore.com/product/INV-0526,https://luckystore.com/images/products/INV-0526.jpg,in_stock,90.00 BDT,new,Unilever,,no,,,,placeholder,
INV-0527,Nazirshail 25KG (Rahman),25KG Bag 2225,https://luckystore.com/product/INV-0527,https://luckystore.com/images/products/INV-0527.jpg,in_stock,2225.00 BDT,new,Mim Enterprise (Pahartali),90.00 BDT,no,,,,placeholder,
INV-0528,Dairy Milk 10RS,11gm,https://luckystore.com/product/INV-0528,https://luckystore.com/images/products/INV-0528.jpg,in_stock,45.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0529,AMA Classic Coffee 1gm,1gm,https://luckystore.com/product/INV-0529,https://luckystore.com/images/products/INV-0529.jpg,in_stock,90.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0530,Nido 3+ 350g BiB,Nido 3+ 350g BiB,https://luckystore.com/product/INV-0530,https://luckystore.com/images/products/INV-0530.jpg,in_stock,520.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0531,Cerelac Stage V Multifruit 350g,Cerelac Stage V Multifruit 350g. Premium quality Baby Care available at Lucky Store.,https://luckystore.com/product/INV-0531,https://luckystore.com/images/products/INV-0531.jpg,in_stock,525.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0532,Cerelac Stage II Apply Cherry 350g,Cerelac Stage II Apply Cherry 350g. Premium quality Baby Care available at Lucky Store.,https://luckystore.com/product/INV-0532,https://luckystore.com/images/products/INV-0532.jpg,in_stock,440.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0533,Cerelac Stage II Chicken Scoop 350g,Cerelac Stage II Chicken Scoop 350g. Premium quality Baby Care available at Lucky Store.,https://luckystore.com/product/INV-0533,https://luckystore.com/images/products/INV-0533.jpg,in_stock,440.00 BDT,new,Lucky Store,,no,,,,placeholder,
INV-0534,Katari Atob 25KG (Rahman),25KG Bag,https://luckystore.com/product/INV-0534,https://luckystore.com/images/products/INV-0534.jpg,in_stock,2200.00 BDT,new,S.M Enterprise (Pahartali),,no,,,,placeholder,
INV-0535,Rupchanda Soyabean Oil 2L,2L,https://luckystore.com/product/INV-0535,https://luckystore.com/images/products/INV-0535.jpg,in_stock,390.00 BDT,new,Rupchanda,,no,,,,placeholder,
INV-0536,Rupchanda Soyabean Oil 5L,5L,https://luckystore.com/product/INV-0536,https://luckystore.com/images/products/INV-0536.jpg,in_stock,955.00 BDT,new,Rupchanda,,no,,,,placeholder,
INV-0537,Nazirshail 25KG (Rahman),25KG Bag 2225,https://luckystore.com/product/INV-0537,https://luckystore.com/images/products/INV-0537.jpg,in_stock,2225.00 BDT,new,Mim Enterprise (Pahartali),,no,,,,placeholder,
INV-0538,Fortune Rice Bran Oil 5L,5L,https://luckystore.com/product/INV-0538,https://luckystore.com/images/products/INV-0538.jpg,in_stock,1120.00 BDT,new,Rupchanda,,no,,,,placeholder,
INV-0539,Katari Atob (Rahman) Loose,50KG Bag,https://luckystore.com/product/INV-0539,https://luckystore.com/images/products/INV-0539.jpg,in_stock,89.00 BDT,new,S.M Enterprise (Pahartali),,no,,,,placeholder,
